well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260319|T003346|000005|well000,52,52,1.119701412956545,-31.47125244140625,1.0,0.0,3.868878352993861,2048.2848883171687,1244.5237118346795
CX138|260319|T003346|000005|well001,75,75,1.006398293788323,-31.47125244140625,1.0,0.0,3.980843261534569,1636.299893228624,888.8566455463954
CX138|260319|T003346|000005|well002,80,80,1.0763796320981074,-31.47125244140625,1.0,0.0,3.9896112209768795,1517.8681241980776,964.5886729701897
CX138|260319|T003346|000005|well003,91,91,0.8531058384430819,-31.47125244140625,1.0,0.0,3.771755491701577,1709.170058261967,1046.313341976576
CX138|260319|T003346|000005|well004,91,91,0.8264462809917356,-25.177001953125,1.0,0.0,3.883164048300423,2074.076121563531,938.8588638701071
CX138|260319|T003346|000005|well005,71,71,1.926153025859771,-25.177001953125,1.0,0.0,3.978145710862751,1703.084102725477,983.6654058881027
CX138|260319|T003346|000005|well006,49,49,0.9997334044254866,-31.47125244140625,1.0,0.0,3.924184477883017,2268.632660493129,803.5804376967336
CX138|260319|T003346|000005|well007,62,62,1.0963743001866169,-31.47125244140625,1.0,0.0,4.402919192128744,1719.8191009783004,1137.1708550301055
CX138|260319|T003346|000005|well008,55,55,0.8231138363103173,-31.47125244140625,1.0,0.0,4.055132609875693,1474.968132555542,1028.452908309588
CX138|260319|T003346|000005|well009,73,73,0.923087176752866,-31.47125244140625,1.0,0.0,4.152161642926497,1624.994964260391,881.2917387895935
CX138|260319|T003346|000005|well010,27,27,0.8097840575846441,-25.177001953125,1.0,0.0,3.748820792437701,2376.532377915144,1192.259124319151
CX138|260319|T003346|000005|well011,61,61,1.219674753399094,-31.47125244140625,1.0,0.0,3.985111760415478,2159.964469538958,764.8765645253173
CX138|260319|T003346|000005|well012,55,55,0.979869350753233,-31.47125244140625,1.0,0.0,4.068526534993301,1798.869228542374,934.6013666876524
CX138|260319|T003346|000005|well013,18,18,0.871550459938675,-31.47125244140625,1.0,0.0,4.0369054282433225,3178.8200919876494,989.138570217674
CX138|260319|T003346|000005|well014,38,38,0.8632182375683244,-25.177001953125,1.0,0.0,3.5973593794389576,1972.473991066105,1158.6739788861235
CX138|260319|T003346|000005|well015,65,65,0.6232502333022264,-31.47125244140625,1.0,0.0,4.392510178409722,2268.735409617055,1176.126811144634
CX138|260319|T003346|000005|well016,46,46,1.2015064658045596,-34.618377685546875,1.0,0.0,4.403473500161929,2292.3623193419717,1009.0728173337005
CX138|260319|T003346|000005|well017,67,67,0.966537794960672,-31.47125244140625,1.0,0.0,3.916660307839888,2423.554734550302,667.9251383854995
CX138|260319|T003346|000005|well018,54,54,0.9882015731235836,-25.177001953125,1.0,0.0,3.857571858974798,1459.0349515246944,1083.6449426458598
CX138|260319|T003346|000005|well019,70,70,1.0615251299826691,-31.47125244140625,1.0,0.0,4.140534412171625,1973.273470063114,1036.821602633653
CX138|260319|T003346|000005|well020,71,71,0.9098786828422878,-31.47125244140625,1.0,0.0,4.097326434596506,2071.661139604293,1120.731191845018
CX138|260319|T003346|000005|well021,48,48,0.711571790427943,-31.47125244140625,1.0,0.0,3.896081755529514,2199.7203234106573,1327.6074164814886
CX138|260319|T003346|000005|well023,81,81,1.07985601919744,-25.177001953125,1.0,0.0,3.895858356311125,1570.669278926938,1254.297265241436
CX138|260321|T003346|000007|well000,90,90,0.9550000000000001,-31.47125244140625,1.0,0.0,4.167858508190797,2185.270150477218,1122.8883034273658
CX138|260321|T003346|000007|well001,128,128,1.1516666666666664,-31.47125244140625,1.0,0.0,3.8516616926445755,2135.868604076329,874.750955212588
CX138|260321|T003346|000007|well002,76,76,1.0950000000000002,-28.324127197265625,1.0,0.0,3.907815835243792,2330.055916482937,905.2595903589572
CX138|260321|T003346|000007|well003,99,99,1.213333333333333,-31.47125244140625,1.0,0.0,4.343533501385195,2289.012644003649,868.7801927598323
CX138|260321|T003346|000007|well004,126,126,0.8633333333333333,-31.47125244140625,1.0,0.0,3.899524719695809,1555.7881446787126,1241.3994434300848
CX138|260321|T003346|000007|well005,140,140,1.295,-29.897689819335938,1.0,0.0,4.037824573975341,1930.0978834787825,1104.58455481633
CX138|260321|T003346|000007|well006,58,58,0.9632049060125317,-28.324127197265625,1.0,0.0,3.905880662508471,1706.1915144383183,659.4485090637337
CX138|260321|T003346|000007|well007,132,132,0.8515531262498335,-31.47125244140625,1.0,0.0,4.083033790000442,1588.245273635138,1234.8283328891805
