well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260321|T003346|000007|well013,88,88,0.00062,-0.1882725884198741,0.000245,143266.3524163494,-8634.067364503873
CX138|260321|T003346|000007|well014,117,117,0.00067,-0.2019839290322803,0.00026,127564.8775363073,-7503.342111275155
CX138|260321|T003346|000007|well015,144,144,0.0007,-0.19512668817284234,0.00026,126234.18143239996,-7349.215920163114
CX138|260321|T003346|000007|well016,127,127,0.00068,-0.1896373224568852,0.00025,126317.1674895629,-7800.814031227958
CX138|260321|T003346|000007|well017,140,140,0.000665,-0.19216139273950195,0.00025,130188.54871811245,-7483.493111418313
CX138|260321|T003346|000007|well018,109,109,0.00068,-0.1939185531675895,0.00026,127607.0454525506,-7142.967328340676
CX138|260321|T003346|000007|well019,88,88,0.00057,-0.17735705125784101,0.00023,134754.42095736443,-6690.035743425791
CX138|260321|T003346|000007|well020,108,108,0.000595,-0.185515942215354,0.00024,150455.8069050856,-7245.915522875946
CX138|260321|T003346|000007|well021,135,135,0.00063,-0.1891347831222477,0.00025,126314.1067092053,-7057.457130717673
CX138|260321|T003346|000007|well023,83,83,0.00065,-0.195356414678705,0.00025,139653.175066092,-7487.614787599645
CX138|260323|T003346|000009|well000,84,84,0.00063,-0.19736181528395,0.00026,142925.82439617423,-7820.40203228984
CX138|260323|T003346|000009|well001,120,120,0.00066,-0.1955834919002157,0.00025,132747.9933042584,-7991.6254990998
CX138|260323|T003346|000009|well002,82,82,0.000595,-0.20098605912032466,0.00026,139072.3912205573,-7135.111690503185
CX138|260323|T003346|000009|well003,75,75,0.00059,-0.1922614987333002,0.00025,145290.9088877095,-7315.412666210966
CX138|260323|T003346|000009|well004,92,92,0.00063,-0.1958660318964909,0.00026,143891.66810948215,-8256.654809125552
CX138|260323|T003346|000009|well005,97,97,0.00068,-0.2008827694642241,0.00025,138071.637829971,-8276.022458136295
CX138|260323|T003346|000009|well006,64,64,0.00066,-0.1994342578922473,0.00026,147443.18244148564,-8849.469672728219
CX138|260323|T003346|000009|well007,139,139,0.00072,-0.2061657319569827,0.00027,128907.3891470422,-8847.89169076875
CX138|260323|T003346|000009|well008,186,186,0.00069,-0.19735709164714038,0.00025,140972.23380388413,-8588.596191217795
CX138|260323|T003346|000009|well009,81,81,0.00062,-0.2057389921171039,0.00026,134486.4322810784,-7876.486437629831
CX138|260323|T003346|000009|well010,110,110,0.000695,-0.19725002410732365,0.00026,133834.09691811574,-8416.289910361691
CX138|260323|T003346|000009|well011,141,141,0.00066,-0.2020868585849518,0.00025,140145.8606845592,-8203.992251515558
CX138|260323|T003346|000009|well012,85,85,0.00059,-0.1948043729604554,0.00026,134845.0919025747,-7596.251773094905
CX138|260323|T003346|000009|well013,112,112,0.00069,-0.1933398071827226,0.00025,135040.190205517,-7853.6051841553435
CX138|260323|T003346|000009|well014,84,84,0.000665,-0.202538718292711,0.00025,133557.31352113647,-7772.398483040737
CX138|260323|T003346|000009|well015,161,161,0.0007,-0.2014816546157571,0.00026,130446.8827599676,-8571.967827941742
